uri,ou_indicadoresTitulacion,ou_notaMinimaAccesoMayor45,ou_hombresPrimeraMatriculaPrimerCurso,ou_extranjerosPrimeraMatricula,ou_mujeresPrimeraMatriculaPrimerCurso,ou_hombresPrimeraMatricula,ou_mujeresPrimeraMatricula,ou_notaMinimaAccesoTitulados,ou_espanolesPrimeraMatricula,ou_notaMinimaAccesoDeportistas,ou_notaMinimaAccesoGeneral,rdfs_label,ou_notaMinimaAccesoMayor25,ou_notaMinimaAccesoMayor40,ou_notaMinimaAccesoDiscapacitados,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1627-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1627-grado-en-ingenieria-informatica-en-ingenieria-de-computadores,,44,,5,44,5,,49,,5.018,Indicadores DemandaUniversitaria 2012 GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES (1627),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1904-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1904-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-almendralejo,,20,,1,21,1,,22,,5,Indicadores DemandaUniversitaria 2012 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (ALMENDRALEJO (1904),,,,2011-2012

http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0213-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0213-mu-gestion-conocimiento-biomedico-e-investigacion-clinica,,6,3,13,6,13,,16,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO GESTIÓN CONOCIMIENTO BIOMÉDICO E INVESTIGACIÓN CLÍNICA (0213),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0214-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0214-mu-en-investigacion-en-ciencias-de-la-salud,,6,1,23,6,23,,28,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS DE LA SALUD (0214),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0432-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0432-mu-en-desarrollo-rural,,12,2,28,13,29,,40,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN DESARROLLO RURAL (0432),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0433-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0433-mu-en-formacion-del-profesorado-en-educacion-secundaria,,28,4,72,30,73,,99,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN FORMACIÓN DEL PROFESORADO EN EDUCACIÓN SECUNDARIA (0433),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0434-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0434-mu-en-investigacion-en-artes-y-humanidades,,8,3,20,8,22,,27,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN ARTES Y HUMANIDADES (0434),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0514-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0514-mu-en-gestion-de-calidad-y-trazabilidad-alimentos-de-origen-vegetal,,4,3,14,6,14,,17,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN GESTIÓN DE CALIDAD Y TRAZABILIDAD ALIMENTOS DE ORIGEN VEGETAL (0514),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0620-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0620-mu-en-investigacion-ensenanza-y-aprendizaje-de-las-cc-expe-socia-y-mat,,16,2,13,18,13,,29,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN ENSEÑANZA Y APRENDIZAJE DE LAS CC. EXPE SOCIA Y MAT (0620),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0718-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0718-mu-en-formacion-del-profesorado-en-educacion-secundaria,,57,2,65,59,65,,122,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN FORMACIÓN DEL PROFESORADO EN EDUCACIÓN SECUNDARIA (0718),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0719-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0719-mu-en-investigacion-en-ciencias-sociales-y-juridicas,,13,2,42,13,43,,54,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS SOCIALES Y JURÍDICAS (0719),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0720-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0720-mu-formacion-en-portugues-para-prof-ensenanza-prim-y-secundaria,,9,2,14,10,15,,23,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO FORMACIÓN EN PORTUGUÉS PARA PROF. ENSEÑANZA PRIM. Y SECUNDARIA (0720),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0819-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0819-mu-en-recursos-renovables-e-ingenieria-energetica,,14,1,4,17,4,,20,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN RECURSOS RENOVABLES E INGENIERÍA ENERGÉTICA (0819),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1007-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1007-mu-en-ciencia-y-tecnologia-de-la-carne,,5,3,9,5,10,,12,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN CIENCIA Y TECNOLOGÍA DE LA CARNE (1007),,,,2011-2012

http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1307-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1307-mu-en-investigacion-en-ciencias-de-la-salud,,14,3,30,14,31,,42,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS DE LA SALUD (1307),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1409-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1409-mu-en-admon-organizaciones-y-recursos-turisticos,,9,2,18,10,19,,27,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN ADMÓN. ORGANIZACIONES Y RECURSOS TURÍSTICOS (1409),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0127-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0127-mu-en-formacion-del-profesorado-en-educacion-secundaria,,21,,45,23,46,,69,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN FORMACIÓN DEL PROFESORADO EN EDUCACIÓN SECUNDARIA (0127),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0128-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0128-mu-en-investigacion-en-ciencias,,18,,15,19,17,,36,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS (0128),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0307-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0307-mu-en-investigacion-en-ciencias-sociales-y-juridicas,,10,,6,11,7,,18,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS SOCIALES Y JURÍDICAS (0307),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0515-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0515-mu-en-investigacion-en-ingenieria-y-arquitectura,,3,,10,3,10,,13,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA (0515),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0618-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0618-mu-en-formacion-del-profesorado-en-educacion-secundaria,,35,,100,35,100,,135,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN FORMACIÓN DEL PROFESORADO EN EDUCACIÓN SECUNDARIA (0618),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0619-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0619-mu-en-investigacion-en-ciencias-sociales-y-juridicas,,14,,46,16,47,,63,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS SOCIALES Y JURÍDICAS (0619),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0820-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0820-mu-en-seguridad-y-salud-laboral,,9,,19,9,19,,28,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN SEGURIDAD Y SALUD LABORAL (0820),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0821-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0821-mu-en-investigacion-en-ingenieria-y-arquitectura,,10,,7,12,9,,21,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA (0821),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0904-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0904-mu-en-investigacion-en-ciencias-sociales-y-juridicas,,19,,6,19,6,,25,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS SOCIALES Y JURÍDICAS (0904),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1008-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1008-mu-en-investigacion-en-ciencias-de-la-salud,,4,,11,4,12,,16,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS DE LA SALUD (1008),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1009-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1009-mu-en-gestion-de-la-ganaderia-extensiva,,2,,5,4,5,,9,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN GESTIÓN DE LA GANADERÍA EXTENSIVA (1009),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1115-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1115-mu-en-marketing-e-investigacion-de-mercados,,9,,17,10,17,,27,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN MARKETING E INVESTIGACIÓN DE MERCADOS (1115),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1116-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1116-mu-en-investigacion-en-ciencias-sociales,,3,,8,3,8,,11,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS SOCIALES. (1116),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1410-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1410-mu-en-investigacion-en-ciencias-sociales,,8,,12,8,11,,19,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS SOCIALES. (1410),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1516-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1516-mu-en-investigacion-en-ingenieria-y-arquitectura,,4,,4,5,5,,10,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA (1516),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1629-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1629-mu-en-evaluacion-y-gestion-del-ruido-ambiental,,1,,1,3,1,,4,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN EVALUACIÓN Y GESTIÓN DEL RUIDO AMBIENTAL (1629),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1631-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1631-mu-en-investigacion-en-ingenieria-y-arquitectura,,23,,5,26,5,,31,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA (1631),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1633-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1633-mu-de-especializacion-en-geotecnologias-topograficas-en-la-ingenieria,,9,,1,11,1,,12,,,Indicadores DemandaUniversitaria 2012 MÁSTER DE ESPECIALIZACIÓN EN GEOTECNOLOGÍAS TOPOGRÁFICAS EN LA INGENIERÍA (1633),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1635-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1635-mu-en-ingenieria-de-telecomunicacion,,10,,4,10,4,,14,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN (1635),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1636-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1636-mu-en-ingenieria-informatica,,3,,1,4,1,,5,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA (1636),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1707-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1707-mu-en-gestion-de-la-informacion-digital,,7,,16,7,16,,23,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN GESTIÓN DE LA INFORMACIÓN DIGITAL (1707),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0421-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0421-licenciatura-en-teoria-de-la-literatura-y-literatura-comparada-plan-1998,,,1,,5,6,,10,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN TEORÍA DE LA LITERATURA Y LITERATURA COMPARADA (PLAN 1998) (0421),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0613-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0613-licenciado-en-psicopedagogia-plan-1999,,,2,,13,84,,95,,,Indicadores DemandaUniversitaria 2012 LICENCIADO EN PSICOPEDAGOGÍA (PLAN 1999) (0613),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0711-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0711-licenciatura-en-antropologia-social-y-cultural-plan-1998,,,1,,30,53,,82,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN ANTROPOLOGÍA SOCIAL Y CULTURAL (PLAN 1998) (0711),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1634-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1634-mu-en-direccion-tic,,6,,,10,1,,11,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN DIRECCIÓN TIC (1634),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0114-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0114-licenciatura-en-matematicas-plan-1998,,,,,1,1,,2,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN MATEMATICAS (PLAN 1998) (0114),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0115-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0115-licenciatura-en-enologia,,,,,3,9,,12,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN ENOLOGIA (0115),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0117-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0117-licenciatura-en-ciencias-y-tecnicas-estadisticas,,,,,6,11,,17,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN CIENCIAS Y TECNICAS ESTADISTICAS (0117),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0414-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0414-licenciatura-en-filologia-hispanica-plan-1998,,,,,1,1,,2,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN FILOLOGÍA HISPÁNICA (PLAN 1998) (0414),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0417-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0417-licenciatura-en-humanidades-plan-1998,,,,,10,18,,28,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN HUMANIDADES (PLAN 1998) (0417),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0420-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0420-licenciatura-en-filologia-portuguesa-plan-1998,,,,,1,2,,3,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN FILOLOGÍA PORTUGUESA (PLAN 1998) (0420),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0509-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/0509-ingeniero-agronomo-plan-1998,,,,,22,21,,43,,,Indicadores DemandaUniversitaria 2012 INGENIERO AGRÓNOMO (PLAN 1998) (0509),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0806-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/0806-ingenieria-industrial-plan-1998,,,,,12,1,,13,,,Indicadores DemandaUniversitaria 2012 INGENIERÍA INDUSTRIAL (PLAN 1998) (0806),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0810-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/0810-ingeniero-en-organizacion-industrial-plan-1998,,,,,11,2,,13,,,Indicadores DemandaUniversitaria 2012 INGENIERO EN ORGANIZACION INDUSTRIAL (PLAN 1998) (0810),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0812-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/0812-ingeniero-de-materiales,,,,,7,8,,15,,,Indicadores DemandaUniversitaria 2012 INGENIERO DE MATERIALES (0812),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1004-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/1004-licenciatura-en-bioquimica-plan-del-99,,,,,1,3,,4,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN BIOQUÍMICA (PLAN DEL 99) (1004),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1108-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/1108-licenciado-en-economia-plan-1999,,,,,16,19,,35,,,Indicadores DemandaUniversitaria 2012 LICENCIADO EN ECONOMÍA (PLAN 1999) (1108),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1109-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/1109-licenciatura-en-administracion-y-direccion-de-empresas,,,,,81,88,,169,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (1109),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1611-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/1611-ingenieria-en-informatica-plan-1998,,,,,8,1,,9,,,Indicadores DemandaUniversitaria 2012 INGENIERÍA EN INFORMÁTICA (PLAN 1998) (1611),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1705-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1705-mu-en-investigacion-en-ciencias-sociales,,,,7,,7,,7,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS SOCIALES. (1705),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0116-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0116-licenciatura-en-ciencias-ambientales,,,,,,1,,1,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN CIENCIAS AMBIENTALES (0116),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0418-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0418-licenciatura-en-geografia-plan-1998,,,,,,1,,1,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN GEOGRAFÍA (PLAN 1998) (0418),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0612-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Maestro/0612-maestro-especialidad-de-lengua-extranjera-plan-1999-badajoz,,,,,,1,,1,,,Indicadores DemandaUniversitaria 2012 MAESTRO ESPECIALIDAD DE LENGUA EXTRANJERA (PLAN 1999) BADAJOZ (0612),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1703-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/1703-licenciatura-en-comunicacion-audiovisual-plan-1999,,,,,,1,,1,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN COMUNICACIÓN AUDIOVISUAL (PLAN 1999) (1703),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1630-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/1630-mu-en-computacion-grid-y-paralelismo,,1,,,1,,,1,,,Indicadores DemandaUniversitaria 2012 MÁSTER UNIVERSITARIO EN COMPUTACIÓN GRID Y PARALELISMO (1630),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0304-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0304-licenciado-en-derecho-plan-1998,,,,,2,,,2,,,Indicadores DemandaUniversitaria 2012 LICENCIADO EN DERECHO (PLAN 1998) (0304),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0415-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0415-licenciatura-en-filologia-clasica-plan-1998,,,,,1,,,1,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN FILOLOGÍA CLÁSICA (PLAN 1998) (0415),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0811-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/0811-ingeniero-en-electronica,,,,,1,,,1,,,Indicadores DemandaUniversitaria 2012 INGENIERO EN ELECTRÓNICA (0811),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0409-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0409-licenciatura-en-filologia-francesa-plan-1998,,,1,,,1,,,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN FILOLOGÍA FRANCESA (PLAN 1998) (0409),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-0413-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0413-licenciatura-en-filologia-inglesa-plan-1998,,,1,,,1,,,,,Indicadores DemandaUniversitaria 2012 LICENCIATURA EN FILOLOGÍA INGLESA (PLAN 1998) (0413),,,,2011-2012
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2012-1003-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/1003-licenciado-en-veterinaria-plan-1998,,,1,,,1,,,,,Indicadores DemandaUniversitaria 2012 LICENCIADO EN VETERINARIA  (PLAN 1998) (1003),,,,2011-2012
